0,,,,,Claro
1,,,,,Poco nublado
2,,,,,Nublado
3,,,,,Muy nublado
4,,,,,Cubierto
5,,,,,Variable
6,,,,,Velado
0,1,,,,Cielos despejados a parcialmente nublados
0,6,,,,Cielos despejados o cubiertos
1,"(2, 3)",,,,Cielos cambiantes
2,3,,,,Cielos nublados
2,4,,,,Cielos de nublados a cubiertos
3,4,,,,Cielos de muy nublados a cubiertos
10,,,,,Arena
15,,,,,Trombe
30,,,,,Niebla/neblina {loc|muy localizada}
32,,,,,Niebla {loc|muy localizada}
33,,,,,Niebla densa {loc|muy localizada}
38,,,,,Niebla helada {loc|muy localizada}
39,,,,,Niebla densa y congelada {loc|muy localizada}
40,,,,,Lluvia {loc|muy localizada}
49,,,,,Lluvia helada {locVerglas|muy localizada}
50,,,,,Lluvia {loc|muy localizada}
51,,,,,Lluvia {loc|muy localizada}
52,,,,,Lluvia {loc|muy localizada}
53,,,,,Lluvia fuerte {loc|muy localizada}
58,,,,,Lluvia y nieve mezcladas {locNeige|muy localizadas}
59,,,,,Lluvia helada {locVerglas|muy localizada}
60,,,,,Nieve {locNeige|muy localizada}
61,,,,,Nieve {locNeige|muy localizada}
62,,,,,Nieve {locNeige|muy localizada}
63,,,,,Nieve fuerte {locNeige|muy localizada}
70,,,,,Lluvias {loc|muy localizadas}
71,,,,,Pocas precipitaciones {loc|muy localizadas}
77,,,,,Lluvias y nevadas {locNeige|muy localizadas}
80,,,,,Ventiscas de nieve {locNeige|muy localizadas}
81,,,,,Pocas nevadas {locNeige|muy localizadas}
84,,,,,Lloviznas de granizo {locOrages|muy localizadas}
85,,,,,Aguaceros de granizo {locOrages|muy localizados}
90,,,,,Tormentas eléctricas {locOrages|muy localizadas}
91,,,,,Posibles tormentas {locOrages|muy localizadas}
92,,,,,Aguaceros tempestuosos {locOrages|muy localizados}
93,,,,,Tormentas eléctricas {locOrages|muy localizadas}
97,,,,,Tormentas de nieve {locOrages|muy localizadas}
98,,,,,Tormentas con granizo {locOrages|muy localizados}
99,,,,,Tormentas intensas {locOrages|muy localizadas}
32,33,,,,"Niebla, a veces densa {loc|por lugares}"
32,38,,,,"Niebla, a veces helada {loc|en algunos lugares}"
32,39,,,,"Niebla, a veces densa y congelada {loc|en algunos lugares}"
33,38,,,,Niebla densa o helada {loc|en lugares}
33,39,,,,Niebla densa a veces helada {loc|en lugares}
38,39,,,,Niebla helada a veces densa {loc|en lugares}
30,32,,,,Niebla {loc|muy localizada}
30,33,,,,"Niebla, a veces densa {loc|por lugares}"
30,38,,,,"Niebla, a veces helada {loc|en algunos lugares}"
30,39,,,,"Niebla, a veces densa y congelada {loc|en algunos lugares}"
40,49,,,,"Lluvia {loc|muy localizada}, a veces helada {locVerglas|por lugares}"
49,"(50, 51, 52, 53)",,,,"Lluvia {loc|muy localizada}, a veces helada {locVerglas|por lugares}"
49,59,,,,Precipitaciones heladas {locVerglas|muy localizadas}
40,"(50, 51, 52)",,,,Lluvia {loc|muy localizada}
"(40, 50, 51, 52)",53,,,,"Lluvia, a veces fuerte {loc|por lugares}"
"(50, 51)","(51, 52)",,,,Lluvia {loc|muy localizada}
"(50, 51, 52, 53)",58,,,,"Lluvia, a veces mezclada con nieve {locNeige|por lugares}"
"(50, 51, 52, 53)",59,,,,"Lluvia {loc|muy localizada}, a veces helada {locVerglas|por lugares}"
"(50, 51, 52, 53)","(70, 71)",,,,Pasajes lluviosos {loc|muy localizados}
58,"(60, 61, 62, 63)",,,,Nieve {locNeige|muy localizada}
"(60, 61)","(61, 62)",,,,Nieve {locNeige|muy localizada}
"(60, 61, 62)",63,,,,Nieve fuerte a veces {locNeige|por lugares}
"(60, 61, 62, 63)","(80, 81)",,,,Episodios de nieve {locNeige|muy localizados}
70,71,,,,Lluvias {loc|muy localizadas}
"(70, 71)",77,,,,"Aguaceros, a veces mezclados con nieve {locNeige|por lugares}"
80,81,,,,Ventiscas de nieve {locNeige|muy localizadas}
70,"(80, 81)",,,,"Lloviznas, a veces nevadas {locNeige|por lugares}"
71,80,,,,"Lloviznas, a veces nevadas {locNeige|por lugares}"
71,81,,,,"Pocas precipitaciones, a veces nevadas {locNeige|por lugares}"
84,85,,,,Lloviznas de granizo o granizo {locOrages|muy localizadas}
"(70, 71)",92,,,,"Lluvias, a veces tormentas {locOrages|por lugares}"
84,92,,,,"Lloviznas de granizo, a veces tormentosas {locOrages|por lugares}"
85,92,,,,Aguaceros tormentosos con riesgo de granizo {locOrages|por lugares}
85,98,,,,Tormentas y aguaceros con granizo {locOrages|muy localizados}
"(90, 91)",92,,,,Tormentas y aguaceros tempestuosos {locOrages|muy localizados}
"(90, 91)",93,,,,Tormentas eléctricas {locOrages|muy localizadas}
"(90, 91)",97,,,,"Tormentas, a veces con nieve {locOrages|por lugares}"
93,98,,,,Tormentas con granizo {locOrages|muy localizados}
93,99,,,,"Tormentas, a veces violentas {locOrages|por lugares}"
97,99,,,,"Tormentas, a veces fuertes con nieve {locOrages|por lugares}"
98,99,,,,Fuertes tormentas con riesgo de granizo {locOrages|por lugares}
"(50, 51)","(60, 61)",,,,"Precipitaciones, a veces nevadas {locNeige|por lugares}"
52,62,,,,"Precipitaciones, a veces nevadas {locNeige|por lugares}"
53,63,,,,"Precipitaciones fuertes, a veces nevosas {locNeige|por lugares}"
"(40, 50, 51, 52, 53)","(80, 81)",,,,"Precipitaciones, a veces nevadas {locNeige|por lugares}"
"(40, 50, 51, 52, 53)","(90, 91, 93)",,,,Lluvia y tormentas eléctricas {locOrages|muy localizados}
"(40, 50, 51, 52, 53)",98,,,,Lluvia y tormentas con granizo {locOrages|muy localizados}
"(40, 50, 51, 52, 53)",99,,,,Lluvia y tormentas fuertes {locOrages|muy localizados}
"(60, 61, 62, 63)","(70, 71)",,,,"Precipitaciones, a veces nevadas {locNeige|por lugares}"
"(60, 61, 62, 63)","(90, 91, 97)",,,,"Precipitaciones a veces tormentosas {locOrages|en lugares}, y pasajes nevosos {locNeige|muy localizados}"
"(60, 61, 62, 63)",98,,,,"Granizo tempestuoso {locOrages|muy localizadas}, y pasajes nevosos {locNeige|por lugares}"
"(60, 61, 62, 63)",99,,,,"Fuertes tormentas {locOrages|muy localizadas}, y nevadas {locNeige|por lugares}"
"(70, 71)","(90, 91, 93)",,,,Aguaceros y tormentas eléctricas {locOrages|muy localizados}
"(70, 71)",98,,,,Aguaceros y tormentas con granizo {locOrages|muy localizados}
